endstationlatitude,endstationlongitude,endstationid,endstationname
40.72311651,-73.95212324,3107.0,Bedford Ave & Nassau Ave
40.72317958,-73.99480012,251.0,Mott St & Prince St
40.72325,-73.94308000000001,3106.0,Driggs Ave & N Henry St
40.723331586464354,-74.04595255851744,3272.0,Jersey & 3rd
40.72362738,-73.99949601,303.0,Mercer St & Spring St
40.7236589,-74.0641943,3225.0,Baldwin at Montgomery
40.72368361,-73.97574813,266.0,Avenue D & E 8 St
40.7239567849954,-73.94984364509583,3668.0,Leonard St & Nassau Ave
40.724055,-73.955736,3105.0,N 15 St & Wythe Ave
40.72405549,-74.00965965,328.0,Watts St & Greenwich St
40.7241765,-74.05065640000001,3209.0,Brunswick St
40.7242941,-74.0354826,3638.0,Washington St
40.72430527250332,-73.99600982666016,3427.0,Lafayette St & Jersey St
40.724399,-74.004704,2004.0,6 Ave & Broome St
40.72453734,-73.98185424,317.0,E 6 St & Avenue B
40.72456089,-73.99565293,250.0,Lafayette St & Jersey St
40.72456089,-73.99565293,250.0,Lafayette St & Jersey St N
40.7245634290432,-73.9894437789917,3265.0,E 2 St & 2 Ave
40.7245634290432,-73.9894437789917,3265.0,E 2 St & 2 Ave E
40.72467721,-73.98783413,428.0,E 3 St & 1 Ave
40.724812564400175,-73.94752621650694,3100.0,Nassau Ave & Newell St
40.72490985,-74.00154702,348.0,W Broadway & Spring St
40.72494672359416,-74.00165855884552,3467.0,W Broadway & Spring Street
40.72502876,-73.99069656,403.0,E 2 St & 2 Ave
40.725208,-73.974724,3485.0,NYCBS Depot - RIS
40.72521311,-73.97768752,394.0,E 9 St & Avenue C
40.725225769382476,-73.97468617200501,3651.0,Bike Mechanics at Riis Room A
40.7252556952547,-74.00412082672119,3474.0,6 Ave & Spring St
40.72528910781132,-74.04557168483734,3270.0,Jersey & 6th St
40.725570000000005,-73.94434,3108.0,Nassau Ave & Russell St
40.72568548362901,-74.0487903356552,3278.0,Monmouth and 6th
40.72572613742557,-74.07195925712584,3678.0,Fairmount Ave
40.725769967272136,-73.9507395029068,3476.0,Norman Ave & Leonard St
40.72580614,-73.97422494,339.0,Avenue D & E 12 St
40.725848299999996,-73.95064893,3111.0,Norman Ave & Leonard St
40.725848299999996,-73.95064893,3111.0,Norman Ave & Leonard St - 2
40.72606,-73.95621,3109.0,Banker St & Meserole Ave
40.72621788,-73.98379855,432.0,E 7 St & Avenue A
40.726280700000004,-73.98978041,439.0,E 4 St & 2 Ave
40.72679454,-73.99695094,375.0,Mercer St & Bleecker St
40.72679454,-73.99695094,375.0,Mercer St & Bleecker St S
40.72686951528207,-73.9891903102398,3695.0,E 5 St & 2 Ave
40.72706363348306,-73.99662137031554,3260.0,Mercer St & Bleecker St
40.72708584,-73.95299117,3110.0,Meserole Ave & Manhattan Ave
40.72710258,-74.00297088,128.0,MacDougal St & Prince St
40.7272235,-74.03375890000001,3202.0,Newport PATH
40.72740794,-73.98142006,445.0,E 10 St & Avenue A
40.72743423,-73.99379025,229.0,Great Jones St
40.727464206923926,-73.97950418293476,3718.0,E 11 St & Avenue B
40.727595965999996,-74.044247311,3203.0,Hamilton Park
40.7277140777778,-74.01129573583603,3256.0,Pier 40 - Hudson River Park
40.72779126,-73.98564945,438.0,St Marks Pl & 1 Ave
40.728048571362606,-73.97881150245668,3632.0,E 12 St & Avenue B
40.728145,-73.990214,300.0,Shevchenko Pl & E 7 St
40.72840059450829,-73.99968780577183,3705.0,Thompson St & Bleecker St
40.7284186,-73.98713956,236.0,St Marks Pl & 2 Ave
40.728744799999994,-74.03210820000001,3199.0,Newport Pkwy
40.728846000000004,-74.00859100000001,347.0,Greenwich St & W Houston St
40.72903917,-73.99404649,335.0,Washington Pl & Broadway
40.72906,-73.95779,3112.0,Milton St & Franklin St
40.72917025,-73.99810231,161.0,LaGuardia Pl & W 3 St
40.729193,-73.97665500000001,3219.0,NYCBS Depot - STY
40.72923649910006,-73.99086803197861,3263.0,Cooper Square & E 7 St
40.72938685,-73.97772429,511.0,E 14 St & Avenue B
40.729514962249496,-73.99075269699097,3263.0,Cooper Square & Astor Pl
40.72953837,-73.98426726,326.0,E 11 St & 1 Ave
40.72955361,-73.98057249,433.0,E 13 St & Avenue A
40.72955361,-73.98057249,433.0,old - E 13 St & Avenue A
40.72966729392978,-73.98067966103555,3711.0,E 13 St & Avenue A
40.73020660529954,-73.99102628231049,293.0,Lafayette St & E 8 St
40.730259999999994,-73.95394,3113.0,Greenpoint Ave & Manhattan Ave
40.73028666,-73.9907647,293.0,Lafayette St & E 8 St
40.730380100000005,-73.9747502,3468.0,NYCBS Depot - STY - Garage 4
40.73038599,-74.00214988,368.0,Carmine St & 6 Ave
40.73047309,-73.98672378,237.0,E 11 St & 2 Ave
40.73047747,-73.99906065,336.0,Sullivan St & Washington Sq
40.73049393,-73.99572140000001,294.0,Washington Square E
40.730742625306576,-74.06378388404845,3195.0,Sip Ave
40.7311689,-74.0575736,3206.0,Hilltop
40.73143724085228,-73.99490341544151,3244.0,University Pl & E 8 St
40.73165141,-73.96161892,3114.0,India St & East River
40.73172428,-74.00674436,127.0,Barrow St & Hudson St
40.73181401720966,-73.95995020866394,3469.0,India St & West St
40.73221853,-73.98165557,504.0,1 Ave & E 15 St
40.73221853,-73.98165557,504.0,1 Ave & E 16 St
40.73223272,-73.98889957,483.0,E 12 St & 3 Ave
40.73224119,-74.00026394,369.0,Washington Pl & 6 Ave
40.73226398,-73.99852205,252.0,MacDougal St & Washington Sq
40.73232194,-73.9550858,3115.0,India St & Manhattan Ave
40.73261787,-73.99158043,357.0,E 11 St & Broadway
40.732659999999996,-73.95826,3116.0,Huron St & Franklin St
40.73291553,-74.00711384,358.0,Christopher St & Greenwich St
40.73314259,-73.97573881,487.0,E 20 St & FDR Drive
40.73331967,-73.99510132,280.0,E 10 St & 5 Ave
40.73381219196632,-73.9805442094803,2003.0,1 Ave & E 18 St
40.73401143,-74.00293877,380.0,W 4 St & 7 Ave S
40.734232,-73.986923,297.0,E 15 St & 3 Ave
40.73454567,-73.99074142,285.0,Broadway & E 14 St
40.73492695,-73.99200509,382.0,University Pl & E 14 St
40.73496102000952,-74.05950307846071,3220.0,5 Corners Library
40.735238,-74.000271,383.0,Greenwich Ave & Charles St
40.73524276,-73.98758561,475.0,E 15 St & Irving Pl
40.73524276,-73.98758561,475.0,E 16 St & Irving Pl
40.73532427,-73.99800419,254.0,W 11 St & 6 Ave
40.73535398,-74.00483091,247.0,Perry St & Bleecker St
40.735367055605394,-73.98797392845155,3463.0,E 16 St & Irving Pl
40.73543934,-73.99453948,253.0,W 13 St & 5 Ave
40.73543934,-73.99453948,253.0,W 13 St & 5 Ave -moved to 5947.04
40.73555,-73.95284000000001,3118.0,McGuinness Blvd & Eagle St
40.735640000000004,-73.95866,3117.0,Franklin St & Dupont St
40.73587678,-73.98205027,461.0,E 20 St & 2 Ave
40.7361967,-74.00859207,238.0,Bank St & Washington St
40.73624527,-73.98473765,325.0,E 19 St & 3 Ave
40.73649403,-73.99704374,345.0,W 13 St & 6 Ave
40.736502,-73.97809472,545.0,E 23 St & 1 Ave
40.73652889,-74.00618026,346.0,Bank St & Hudson St
40.73704984,-73.99009296,497.0,E 17 St & Broadway
40.73726186,-73.99238967,496.0,E 16 St & 5 Ave
40.73756121181137,-74.00398269295692,3684.0,W 12 St & W 4 St
40.737711,-74.066921,3201.0,Dey St
40.73781509,-73.99994661,223.0,W 13 St & 7 Ave
40.73804614248277,-73.99642959237099,3709.0,W 15 St & 6 Ave
40.7381765,-73.97738662,174.0,E 25 St & 1 Ave
40.73827428,-73.98751968,503.0,E 20 St & Park Ave
40.7390169121,-74.0026376103,284.0,Greenwich Ave & 8 Ave
40.73912601,-73.97973776,507.0,E 25 St & 2 Ave
40.739323,-74.008119,405.0,Washington St & Gansevoort St
40.73935542,-73.99931783,482.0,W 15 St & 7 Ave
40.739445,-73.97680600000001,2012.0,E 27 St & 1 Ave
40.73944820130404,-74.00507032871245,3686.0,Gansevoort St & Hudson St
40.73971301,-73.99456405,168.0,W 18 St & 6 Ave
40.73997354103409,-74.00513872504234,3224.0,W 13 St & Hudson St
40.74025878,-73.98409214,537.0,Lexington Ave & E 24 St
40.740343200000005,-73.9895511,3439.0,Broadway & E 22 St - Valet Scan
40.740343200000005,-73.98955109,402.0,Broadway & E 22 St
40.74096374,-73.98602213,491.0,E 24 St & Park Ave S
40.740983,-74.00170200000001,3428.0,8 Ave & W 16 St
40.74102150900266,-74.001384973526,3660.0,W 16 St & 8 Ave
40.74128309355993,-73.93725872039794,3647.0,48 Ave & 30 Pl
40.74144387,-73.97536082,536.0,1 Ave & E 30 St
40.741609999999994,-73.96044,3120.0,Center Blvd & Borden Ave
40.74173969,-73.99415556,435.0,W 21 St & 6 Ave
40.74177603,-74.00149746,116.0,W 17 St & 8 Ave
40.74195138,-74.00803013,225.0,W 14 St & The High Line
40.74206539,-74.00443172,463.0,9 Ave & W 16 St
40.74232744,-73.95411749,3119.0,Vernon Blvd & 50 Ave
40.742354299999995,-73.98915076,444.0,Broadway & W 24 St
40.7423737,-73.9566,3608.0,5 St & 51 Ave
40.74238787,-73.99726235,334.0,W 20 St & 7 Ave
40.74252,-73.948852,3606.0,49 Ave & 21 St
40.742753828659026,-74.00747358798982,3472.0,W 15 St & 10 Ave
40.74286877312112,-73.98918628692627,3641.0,Broadway & W 25 St
40.74290902,-73.97706058,528.0,2 Ave & E 31 St
40.7429489166009,-74.00413691997528,3659.0,W 17 St & 9 Ave
40.743,-73.93561,3221.0,47 Ave & 31 St
40.74311555376486,-73.98215353488922,540.0,Lexington Ave & E 29 St
40.74317449,-74.00366443,434.0,9 Ave & W 18 St
40.74322681432173,-73.97449783980845,3687.0,E 33 St & 1 Ave
40.74334935,-74.00681753,212.0,W 16 St & The High Line
40.74345335,-74.00004031,470.0,W 20 St & 8 Ave
40.7435337324616,-74.00367558002472,3658.0,W 18 St & 9 Ave
40.7437524099784,-73.94176483154297,3704.0,47 Ave & Skillman Ave
40.74394314,-73.97966069,476.0,E 31 St & 3 Ave
40.74395411,-73.99144871,466.0,W 25 St & 6 Ave
40.744023,-73.976056,527.0,E 33 St & 2 Ave
40.744219,-73.97121214,501.0,FDR Drive & E 35 St
40.7443187,-74.04399090000001,3196.0,Riverview Park
40.74436328706688,-73.95587325096129,3122.0,48 Ave & 5 St
40.74444921,-73.98303529,546.0,E 30 St & Park Ave S
40.74469738,-73.93540375,3123.0,31 St & Thomson Ave
40.74475148,-73.99915362,453.0,W 22 St & 8 Ave
40.74487634,-73.99529885,446.0,W 24 St & 7 Ave
40.7449067,-73.9534573,3611.0,Vernon Blvd & 47 Rd
40.745038,-73.957539,3613.0,Center Blvd & 48 Ave
40.7451677,-73.98683077,474.0,5 Ave & E 29 St
40.74524768,-73.94733276,3121.0,Jackson Ave & 46 Rd
40.7454973,-74.00197139,509.0,9 Ave & W 22 St
40.745712100000006,-73.98194829,472.0,E 32 St & Park Ave
40.74590996631558,-74.05727148056029,3281.0,Leonard Gordon Park
40.7462009,-73.98855723,486.0,Broadway & W 29 St
40.746524,-73.977885,3431.0,E 35 St & 3 Ave
40.746646999999996,-73.993915,442.0,W 27 St & 7 Ave
40.746745000000004,-74.007756,459.0,W 20 St & 11 Ave
40.74691959,-74.00451887,462.0,W 22 St & 10 Ave
40.74708586,-73.94977234,3125.0,45 Rd & 11 St
40.74718234,-73.9432635,3126.0,44 Dr & Jackson Ave
40.74731,-73.95451,3124.0,46 Ave & 5 St
40.74734825,-73.99723551,494.0,W 26 St & 8 Ave
40.74765947,-73.98490707,526.0,E 33 St & 5 Ave
40.74780373,-73.97344190000001,518.0,E 39 St & 2 Ave
40.748000000000005,-73.94609270000001,3615.0,44 Dr & 21 St
40.748238,-73.978311,160.0,E 37 St & Lexington Ave
40.7485,-73.941275,3618.0,27 St & Hunter St
40.748536200000004,-74.04031309999999,3198.0,Heights Elevator
40.74854862,-73.98808416,498.0,Broadway & W 32 St
40.748715945380226,-74.04044330120088,3198.0,Heights Elevator
40.7489006,-73.97604882,167.0,E 39 St & 3 Ave
40.74901271,-73.98848395,505.0,6 Ave & W 33 St
40.749156,-73.9916,379.0,W 31 St & 7 Ave
40.74937024193277,-73.99923384189607,3259.0,9 Ave & W 28 St
40.74966,-73.9521,3127.0,9 St & 44 Rd
40.749717753,-74.002950346,388.0,W 26 St & 10 Ave
40.75001986,-73.96905301,455.0,1 Ave & E 44 St
40.750072700000004,-73.99839279,512.0,W 29 St & 9 Ave
40.750181563256824,-74.00218427181244,3258.0,W 27 St & 10 Ave
40.75019995,-73.99093085,492.0,W 33 St & 7 Ave
40.75022392,-73.97121414,2017.0,E 43 St & 2 Ave
40.75038009,-73.98338988,485.0,W 37 St & 5 Ave
40.75052534,-73.94594845,3128.0,21 St & 43 Ave
40.7505853470215,-73.9946848154068,3255.0,8 Ave & W 31 St
40.75066386,-74.00176802,489.0,10 Ave & W 28 St
40.750967348715974,-73.99444207549095,521.0,8 Ave & W 31 St
40.750967348715974,-73.99444207549095,521.0,8 Ave & W 31 St N
40.75097711,-73.98765428,267.0,Broadway & W 36 St
40.751047,-73.93796999999999,3555.0,28 St & 41 Ave
40.75110165,-73.94073717,3129.0,Queens Plaza North & Crescent St
40.75118387463277,-73.97138714790343,3462.0,E 44 St & 2 Ave
40.751283596962296,-73.99692445993422,3230.0,Penn Station Valet
40.7512836,-73.9969245,3450.0,Penn Station Valet - Valet Scan
40.751396,-74.00522600000001,458.0,11 Ave & W 27 St
40.751483,-73.996764,3017.0,NYCBS Depot - FAR
40.751551,-73.993934,490.0,8 Ave & W 33 St
40.751581,-73.97791,517.0,Pershing Square South
40.75159368451112,-73.98043155670166,3234.0,E 40 St & Madison Ave
40.75172632,-73.98753523,362.0,Broadway & W 37 St
40.75186951421875,-73.93349289894103,3654.0,31 St & Northern Blvd
40.751872999999996,-73.97770600000001,519.0,Pershing Square North
40.7519071,-73.94791190000001,3620.0,11 St & 43 Ave
40.752062306999996,-73.9816324043,153.0,E 40 St & 5 Ave
40.75206862,-73.96784384,516.0,E 47 St & 1 Ave
40.752165280621966,-73.97992193698882,3235.0,E 41 St & Madison Ave
40.752270938374096,-73.98770570755005,3464.0,W 37 St & Broadway
40.75255434,-73.97282625,440.0,E 45 St & 3 Ave
40.752559000000005,-74.044725,3197.0,North St
40.752575799999995,-73.9364281,3625.0,28 St & 40 Ave
40.752708500000004,-73.9397405,3556.0,24 St & 41 Ave
40.75272201381188,-73.98123621940613,3643.0,E 41 St & 5 Ave
40.752957,-74.00264,3441.0,10 Hudson Yards
40.75299641,-73.98721619,533.0,Broadway & W 38 St
40.75299641,-73.98721619,533.0,Broadway & W 39 St
40.7531106,-73.9279917,3561.0,37 Ave & 35 St
40.75323098,-73.97032517,164.0,E 47 St & 2 Ave
40.75325964,-73.94335788,3130.0,21 St & Queens Plaza North
40.7535992020056,-73.9379560947418,3716.0,40 Ave & Crescent St
40.75383343437622,-73.94267678260802,3237.0,21 St & 41 Ave
40.754120810779256,-73.98025184869765,3680.0,E 43 St & 5 Ave
40.75455731,-73.96592976,454.0,E 51 St & 1 Ave
40.7546011026,-73.971878855,228.0,E 48 St & 3 Ave
40.754623240291046,-73.99516761302948,3635.0,W 36 St & 9 Ave
40.75466591,-73.99138152,523.0,W 38 St & 8 Ave
40.754691750226016,-73.9974018931389,3712.0,W 35 St & Dyer Ave
40.754876,-73.934326,3560.0,28 St & 38 Ave
40.75500254,-73.98014437,484.0,W 44 St & 5 Ave
40.75510267,-73.97498696,359.0,E 47 St & Park Ave
40.75513557,-73.98658032,465.0,Broadway & W 41 St
40.7552433,-73.94856779999999,3554.0,Vernon Blvd & 41 Rd
40.75527307,-73.98316936,524.0,W 43 St & 6 Ave
40.7557327,-73.92366109999999,3570.0,35 Ave & 37 St
40.75594159,-74.0021163,525.0,W 34 St & 11 Ave
40.756014,-73.967416,441.0,E 52 St & 2 Ave
40.75640548,-73.9900262,477.0,W 41 St & 8 Ave
40.75645824,-73.99372222,488.0,W 39 St & 9 Ave
40.75660359,-73.9979009,448.0,W 37 St & 10 Ave
40.75668720603179,-73.98257732391356,3466.0,W 45 St & 6 Ave
40.75668720603179,-73.98257732391356,3466.0,W 45 St & 6 Ave (OLD)
40.7568001,-73.98291153,493.0,W 45 St & 6 Ave
40.7568001,-73.98291153,493.0,W 45 St & 6 Ave (1)
40.756913,-73.921631,3572.0,34 Ave & 38 St
40.756933200000006,-73.92622309999999,3568.0,34 St & 35 Ave
40.75714758,-73.97207836,522.0,E 51 St & Lexington Ave
40.757186,-73.93271899999999,3563.0,28 St & 36 Ave
40.75724567911726,-73.97805914282799,3233.0,E 48 St & 5 Ave
40.75742,-73.945133,3557.0,40 Ave & 9 St
40.75756989999999,-73.99098507,529.0,W 42 St & 8 Ave
40.7576314,-73.9391224,3559.0,21 St & 38 Ave
40.75763227739443,-73.9693057537079,3459.0,E 53 St & 3 Ave
40.7577284,-73.9166368,3597.0,43 St & Broadway
40.75792020879402,-73.96638214588165,3688.0,2 Ave & E 55 St
40.75797322,-73.96603308,385.0,E 55 St & 2 Ave
40.7580583,-73.92427509999999,3573.0,35 St & 34 Ave
40.75820464696758,-73.92832159996033,3653.0,31 St & 35 Ave
40.75828065,-73.97069431,367.0,E 53 St & Lexington Ave
40.75892386377695,-73.96226227283478,3243.0,E 58 St & 1 Ave
40.75898481399634,-73.99379968643187,3236.0,PABT Valet
40.75898481399634,-73.99379968643187,3236.0,W 42 St & Dyer Ave
40.758996559605116,-73.96865397691727,3223.0,E 55 St & 3 Ave
40.759030082196055,-73.9938586950302,3240.0,NYCBS Depot BAL - DYR
40.759107,-73.959223,2022.0,E 60 St & York Ave
40.75929124,-73.98859651,2021.0,W 45 St & 8 Ave
40.7595701,-73.91426779999999,3598.0,Newton Rd & 44 St
40.7596276,-73.93214549999999,3566.0,Crescent St & 35 Ave
40.75968085,-73.97031366,2023.0,E 55 St & Lexington Ave
40.75971079999999,-73.97402311,456.0,E 53 St & Madison Ave
40.75992262,-73.97648516,520.0,W 52 St & 5 Ave
40.76009437,-73.99461843,515.0,W 43 St & 10 Ave
40.760185299999996,-73.9362726,3564.0,21 St & 36 Ave
40.76019252,-73.9912551,479.0,9 Ave & W 45 St
40.76030096,-73.99884222,478.0,11 Ave & W 41 St
40.760339,-73.9222427,3595.0,35 St & Broadway
40.7606597,-73.98042047,510.0,W 51 St & 6 Ave
40.76068327096592,-73.98452728986742,173.0,Broadway & W 49 St
40.76087502,-74.00277668,514.0,12 Ave & W 40 St
40.76095756,-73.96724467,305.0,E 58 St & 3 Ave
40.76108,-73.930562,3575.0,Crescent St & 34 Ave
40.761227399999996,-73.96094022,3142.0,1 Ave & E 62 St
40.76129389728909,-73.916916847229,3662.0,31 Ave & Steinway St
40.76132983124814,-73.97982001304626,3443.0,W 52 St & 6 Ave
40.7614376,-73.9411265,3565.0,36 Ave & 10 St
40.761584,-73.925921,3593.0,31 St & Broadway
40.761628,-73.972924,137.0,E 56 St & Madison Ave
40.76227205,-73.98788205,450.0,W 49 St & 8 Ave
40.76228826,-73.98336183,500.0,Broadway & W 51 St
40.76269882,-73.99301222,495.0,W 47 St & 10 Ave
40.76274420000001,-73.9391141,3567.0,11 St & 35 Ave
40.762813799999996,-73.9342862,3577.0,34 Ave & 21 St
40.763025942805186,-73.97209525108337,3457.0,E 58 St & Madison Ave
40.76309387270797,-73.97835016250609,3458.0,W 55 St & 6 Ave
40.76312584,-73.96526895,3134.0,3 Ave & E 62 St
40.763154,-73.920827,3602.0,31 Ave & 34 St
40.763154819103725,-73.93985509872438,3646.0,35 Ave & 10 St
40.7633589,-73.92864709999999,3592.0,Crescent St & Broadway
40.76340613,-73.97722479,352.0,W 56 St & 6 Ave
40.76341379,-73.99667444,508.0,W 46 St & 11 Ave
40.76344058,-73.98268129,469.0,Broadway & W 53 St
40.76350532,-73.97109243,3132.0,E 59 St & Madison Ave
40.76360467795863,-73.98917958140373,3699.0,W 50 St & 9 Ave
40.76370739,-73.9851615,447.0,8 Ave & W 52 St
40.763875299999995,-73.9364848,3586.0,34 Ave & 13 St
40.76408932350689,-73.9106512069702,3691.0,28 Ave & 44 St
40.76421007169064,-73.96910458803177,3264.0,E 61 St & Park Ave
40.764397100000004,-73.97371465,281.0,Grand Army Plaza & Central Park S
40.76440023,-73.96648977,3155.0,Lexington Ave & E 63 St
40.76461837,-73.98789473,449.0,W 52 St & 9 Ave
40.7647,-73.9240312,3603.0,31 Ave & 30 St
40.76471851944339,-73.96222069859505,3376.0,E 65 St & 2 Ave
40.76500525,-73.95818491,3141.0,1 Ave & E 68 St
40.7652654,-73.98192338,468.0,Broadway & W 55 St
40.7652654,-73.98192338,468.0,Broadway & W 56 St
40.7656251,-73.9136695,3616.0,Steinway St & 28 Ave
40.765834600000005,-73.9265474,3605.0,31 Ave & Crescent St
40.76584941,-73.98690506,423.0,W 54 St & 9 Ave
40.7659,-73.930819,3591.0,21 St & 31 Dr
40.76590936,-73.97634151,2006.0,Central Park S & 6 Ave
40.766368,-73.971518,3136.0,5 Ave & E 63 St
40.7664255270288,-73.92062902450563,3666.0,32 St & 30 Ave
40.76650452,-73.97147595,3136.0,5 Ave & E 63 St
40.76663814,-73.95348296,3156.0,E 72 St & York Ave
40.76669671,-73.99061728,480.0,W 53 St & 10 Ave
40.7668,-73.93477740000002,3589.0,Broadway & 12 St
40.76695317,-73.98169333,457.0,Broadway & W 58 St
40.76703432309872,-73.95622730255127,3447.0,E 71 St & 1 Ave
40.7671,-73.9169858,3617.0,28 Ave & 35 St
40.76712840349542,-73.96224617958069,3131.0,E 68 St & 3 Ave
40.7671863,-73.9373554,3588.0,Vernon Blvd & 10 St
40.76727216,-73.99392888,72.0,W 52 St & 11 Ave
40.7675487799971,-73.92093345522879,3721.0,31 St & Newtown Ave
40.76780080148132,-73.96592080593109,3231.0,E 67 St & Park Ave
40.768008893059466,-73.96845281124116,3355.0,E 66 St & Madison Ave
40.76817546742245,-73.95910263061523,3153.0,E 71 St & 2 Ave
40.7682,-73.9322662,3607.0,31 Ave & 14 St
40.768254,-73.988639,513.0,W 56 St & 10 Ave
40.768692,-73.9249574,3614.0,Crescent St & 30 Ave
40.76873687,-73.96119945,3152.0,3 Ave & E 71 St
40.7689738,-73.95482273,3372.0,E 74 St & 1 Ave
40.76915505,-73.98191841,499.0,Broadway & W 60 St
40.7691572,-73.96703464,3359.0,E 68 St & Madison Ave
40.7692475,-73.93545040000001,3609.0,Vernon Blvd & 31 Ave
40.76991760000001,-73.91840570000001,3516.0,31 St & Astoria Blvd
40.7699426,-73.96060712,3375.0,3 Ave & E 72 St
40.7701477,-73.9120938,3522.0,37 St & 24 Ave
40.77037429999999,-73.9286078,3612.0,30 Ave & 21 St
40.770513,-73.988038,422.0,W 59 St & 10 Ave
40.770845,-73.93417099999999,3610.0,Vernon Blvd & 30 Rd
40.77112927,-73.95772297,3135.0,E 75 St & 3 Ave
40.771152799999996,-73.9170074,3517.0,31 St & Hoyt Ave N
40.77118287540658,-73.96409422159195,3139.0,E 72 St & Park Ave
40.7713615,-73.9246145,3619.0,Newtown Ave & 23 St
40.771393700000004,-73.9077436,3528.0,Steinway St & 23 Ave
40.77140426,-73.9535166,3140.0,1 Ave & E 78 St
40.771496710544405,-73.99046033620834,530.0,11 Ave & W 59 St
40.771522,-73.99054100000001,530.0,11 Ave & W 59 St
40.77163851,-73.98261428,3158.0,W 63 St & Broadway
40.772248537721744,-73.95842134952545,3438.0,E 76 St & 3 Ave
40.77246067789397,-73.94682079553606,3369.0,E 82 St & East End Ave
40.7724607,-73.9468208,3369.0,E 82 St & East End Ave
40.7727966,-73.95577801,3370.0,78 St & 2 Ave
40.7727966,-73.95577801,3370.0,E 78 St & 2 Ave
40.77282817,-73.96685276,3137.0,5 Ave & E 73 St
40.7728384,-73.94989233,3151.0,E 81 St & York Ave
40.7729,-73.91614200000001,3523.0,24 Ave & 29 St
40.77314236,-73.95856158,3154.0,E 77 St & 3 Ave
40.7734066,-73.97782542,3163.0,Central Park West & W 68 St
40.773763,-73.96222088,3378.0,E 76 St & Park Ave
40.77376867022874,-73.97116988897324,3257.0,Adventures NYC
40.77391390238118,-73.9543953537941,3238.0,E 80 St & 2 Ave
40.7739825,-73.93091340000001,3621.0,27 Ave & 9 St
40.774405455003,-73.96175265312193,3138.0,E 77 St & Park Ave
40.77452835,-73.98753759,3176.0,W 64 St & West End Ave
40.774591,-73.918544,3515.0,24 Ave & 26 St
40.774645,-73.92370600000001,3513.0,21 St & Hoyt Ave S
40.7746671,-73.98470567,3356.0,Amsterdam Ave & W 66 St
40.7747175,-73.93378940000001,3512.0,27 Ave & 4 St
40.77477944895728,-73.95427465438844,3671.0,E 81 St & 2 Ave
40.7747878,-73.91255509999999,3526.0,31 St & 23 Ave
40.77492513,-73.98266566,3159.0,W 67 St & Broadway
40.77515953434235,-73.98918695747851,3697.0,W 64 St & Thelonious Monk Circle
40.77518615,-73.94446054,3157.0,East End Ave & E 86 St
40.77536905,-73.94803392,3150.0,E 85 St & York Ave
40.77565541,-73.95068615,3148.0,E 84 St & 1 Ave
40.77573034,-73.9567526,3146.0,E 81 St & 3 Ave
40.77579376683666,-73.97620573639871,3165.0,Central Park West & W 72 St
40.776165,-73.9153175,3525.0,23 Ave & 27 St
40.77632142182271,-73.96427392959596,3143.0,5 Ave & E 78 St
40.7767,-73.927631,3514.0,Astoria Park S & Shore Blvd
40.77677702,-73.95900970000001,3144.0,E 81 St & Park Ave
40.77682863439968,-73.96388769149779,3143.0,5 Ave & E 78 St
40.7770575,-73.97898475,3164.0,Columbus Ave & W 72 St
40.777455200000006,-73.9225403,3524.0,19 St & 24 Ave
40.77748046,-73.98288594,3175.0,W 70 St & Amsterdam Ave
40.777507027547976,-73.98888587951659,3173.0,Riverside Blvd & W 67 St
40.7779453,-73.94604100000001,3290.0,E 89 St & York Ave
40.77801203,-73.95407149,3147.0,E 85 St & 3 Ave
40.7781314,-73.96069399,3362.0,Madison Ave & E 82 St
40.778301,-73.9488134,3288.0,E 88 St & 1 Ave
40.7785669,-73.97754961,3172.0,W 74 St & Columbus Ave
40.77862688,-73.95772073,3145.0,E 84 St & Park Ave
40.7787185,-73.9145645,3530.0,Crescent St & Ditmars Blvd
40.77896784,-73.97374737,3160.0,Central Park West & W 76 St
40.779406085297865,-73.95333588123322,3700.0,E 87 St & 3 Ave
40.779668090073116,-73.98093044757842,3167.0,Amsterdam Ave & W 73 St
40.7801839724239,-73.97728532552719,3161.0,W 76 St & Columbus Ave
40.780577990103346,-73.98562431335448,3166.0,Riverside Dr & W 72 St
40.7806284,-73.9521667,3286.0,E 89 St & 3 Ave
40.781122299341654,-73.94965589046478,3305.0,E 91 St & 2 Ave
40.781410700190015,-73.95595908164978,3284.0,E 88 St & Park Ave
40.78145,-73.9183302,3532.0,Ditmars Blvd & 19 St
40.78172120000001,-73.94594000000001,3312.0,1 Ave & E 94 St
40.78245417527987,-73.94891962409021,3296.0,E 93 St & 2 Ave
40.78275,-73.97137,3226.0,W 82 St & Central Park West
40.7829391,-73.9786517,3360.0,Amsterdam Ave & W 79 St
40.78307,-73.95939,3282.0,5 Ave & E 88 St
40.78339981,-73.98093133,3162.0,W 78 St & Broadway
40.7835016,-73.955327,3294.0,E 91 St & Park Ave
40.7839636,-73.94716729999999,3318.0,2 Ave & E 96 St
40.78414472,-73.98362492,3178.0,Riverside Dr & W 78 St
40.784596798848916,-73.94968539476396,3675.0,3 Ave & E 95 St
40.78472675,-73.96961715,3168.0,Central Park West & W 85 St
40.7849032,-73.950503,3325.0,E 95 St & 3 Ave
40.78499979,-73.97283406,3170.0,W 84 St & Columbus Ave
